id,hotelId,representativeGuestId,roomBookingId,code,startDateOfStay,endDateOfStay,isDayUse,checkInTime,checkOutTime,memo,roomId,roomTypeId,planId,plan,planRoomTypeId,pricingSettings,numberOfAdults,price,bookingStatus,isRepresentativeRoom,createdAt,updatedAt,deletedAt,createdBy,updatedBy,deletedBy,inntoDataId
71092,3,47641,65523,None,'2023-02-07 00:00:00+09:00','2023-02-08 00:00:00+09:00',False,'15:00','11:00',None,None,25,None,'{'name': '【素泊】'}',None,'[{'date': '2023-02-06T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 7900}}]',2,None,'cancelled',False,'2023-02-28 10:23:26.540401+09:00','2023-02-28 10:23:26.540401+09:00',None,None,None,None,7067996
71093,3,48614,65524,None,'2023-01-28 00:00:00+09:00','2023-01-29 00:00:00+09:00',False,'19:00','11:00',None,351,26,38,'{'id': 38, 'name': '【素泊】NELLルームプラン'}',None,'[{'date': '2023-01-27T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 7000}}]',1,None,'checked_out',False,'2023-02-28 10:23:26.540401+09:00','2023-02-28 10:23:26.540401+09:00',None,None,None,None,7068295
71094,3,48814,65525,None,'2022-11-21 00:00:00+09:00','2022-11-22 00:00:00+09:00',False,'17:00','11:00',None,316,25,None,'{'name': '【素泊】'}',None,'[{'date': '2022-11-20T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 5050}}]',1,None,'checked_out',False,'2023-02-28 10:23:26.540401+09:00','2023-02-28 10:23:26.540401+09:00',None,None,None,None,7068518
71095,3,48357,65526,None,'2022-11-30 00:00:00+09:00','2022-12-01 00:00:00+09:00',False,'15:00','11:00',None,300,25,None,'{'name': '【素泊】'}',None,'[{'date': '2022-11-29T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 9400}}]',2,None,'checked_out',False,'2023-02-28 10:23:26.540401+09:00','2023-02-28 10:23:26.540401+09:00',None,None,None,None,7068946
71096,3,49253,65527,None,'2022-12-02 00:00:00+09:00','2022-12-04 00:00:00+09:00',False,'20:30','11:00',None,304,25,None,'{'name': '【素泊】'}',None,'[{'date': '2022-12-01T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 12100}}, {'date': '2022-12-02T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 12100}}]',2,None,'checked_out',False,'2023-02-28 10:23:26.540401+09:00','2023-02-28 10:23:26.540401+09:00',None,None,None,None,7069276
71097,3,48145,65528,None,'2022-12-31 00:00:00+09:00','2023-01-01 00:00:00+09:00',False,'15:00','11:00',None,None,23,None,'{'name': '【素泊】早割30'}',None,'[{'date': '2022-12-30T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 12350}}]',2,None,'cancelled',False,'2023-02-28 10:23:26.540401+09:00','2023-02-28 10:23:26.540401+09:00',None,None,None,None,7069771
71098,3,48184,65529,None,'2022-12-24 00:00:00+09:00','2022-12-25 00:00:00+09:00',False,'18:00','11:00',None,343,23,None,'{'name': '【素泊】早割30'}',None,'[{'date': '2022-12-23T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 12350}}]',2,None,'checked_out',False,'2023-02-28 10:23:26.540401+09:00','2023-02-28 10:23:26.540401+09:00',None,None,None,None,7070063
71099,3,48030,65530,None,'2023-01-28 00:00:00+09:00','2023-01-29 00:00:00+09:00',False,'16:00','11:00',None,306,23,None,'{'name': '【素泊】早割30'}',None,'[{'date': '2023-01-27T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 6935}}]',1,None,'checked_out',False,'2023-02-28 10:23:26.540401+09:00','2023-02-28 10:23:26.540401+09:00',None,None,None,None,7070064
71100,3,49529,65531,None,'2022-11-28 00:00:00+09:00','2022-11-29 00:00:00+09:00',False,'00:00','11:00',None,308,23,None,'{'name': '【素泊】'}',None,'[{'date': '2022-11-27T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 7400}}]',1,None,'checked_out',False,'2023-02-28 10:23:26.540401+09:00','2023-02-28 10:23:26.540401+09:00',None,None,None,None,7070476
71101,3,47037,65532,None,'2023-05-20 00:00:00+09:00','2023-05-21 00:00:00+09:00',False,'15:00','11:00',None,297,25,None,'{'name': '【素泊】'}',None,'[{'date': '2023-05-19T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 8300}}]',2,None,'not_arrived',False,'2023-02-28 10:23:26.540401+09:00','2023-02-28 10:23:26.540401+09:00',None,None,None,None,7070619
71102,3,49903,65533,None,'2022-12-05 00:00:00+09:00','2022-12-06 00:00:00+09:00',False,'15:00','11:00',None,300,25,None,'{'name': '【素泊】'}',None,'[{'date': '2022-12-04T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 10500}}]',2,None,'checked_out',False,'2023-02-28 10:23:26.540401+09:00','2023-02-28 10:23:26.540401+09:00',None,None,None,None,7070917
71103,3,49131,65534,None,'2022-11-22 00:00:00+09:00','2022-11-23 00:00:00+09:00',False,'20:00','11:00',None,314,23,None,'{'name': '【素泊】'}',None,'[{'date': '2022-11-21T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 9700}}]',1,None,'checked_out',False,'2023-02-28 10:23:26.540401+09:00','2023-02-28 10:23:26.540401+09:00',None,None,None,None,7071105
71104,3,49196,65535,None,'2022-12-24 00:00:00+09:00','2022-12-25 00:00:00+09:00',False,'15:00','11:00',None,333,25,None,'{'name': '【素泊】早割30'}',None,'[{'date': '2022-12-23T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 12444}}]',2,None,'checked_out',False,'2023-02-28 10:23:32.220539+09:00','2023-02-28 10:23:32.220539+09:00',None,None,None,None,7071288
71105,3,46418,65536,None,'2023-01-27 00:00:00+09:00','2023-01-29 00:00:00+09:00',False,'15:00','11:00',None,None,25,None,'{'name': '【素泊】'}',None,'[{'date': '2023-01-26T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 7900}}, {'date': '2023-01-27T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 9300}}]',2,None,'cancelled',False,'2023-02-28 10:23:32.220539+09:00','2023-02-28 10:23:32.220539+09:00',None,None,None,None,7072382
71106,3,48093,65537,None,'2022-11-20 00:00:00+09:00','2022-11-21 00:00:00+09:00',False,'23:30','11:00',None,351,26,38,'{'id': 38, 'name': '【素泊】NELLルームプラン'}',None,'[{'date': '2022-11-19T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 6500}}]',1,None,'checked_out',False,'2023-02-28 10:23:32.220539+09:00','2023-02-28 10:23:32.220539+09:00',None,None,None,None,7073123
71107,3,46572,65538,None,'2023-03-02 00:00:00+09:00','2023-03-06 00:00:00+09:00',False,'15:00','11:00',None,None,24,None,'{'name': '【素泊】'}',None,'[{'date': '2023-03-01T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 8700}}, {'date': '2023-03-02T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 8700}}, {'date': '2023-03-03T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 10700}}, {'date': '2023-03-04T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 8700}}]',2,None,'cancelled',False,'2023-02-28 10:23:32.220539+09:00','2023-02-28 10:23:32.220539+09:00',None,None,None,None,7073684
74398,3,47296,68525,None,'2023-04-20 00:00:00+09:00','2023-04-21 00:00:00+09:00',False,'15:00','11:00',None,308,23,None,'{'name': '【素泊】'}',None,'[{'date': '2023-04-19T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 8744}}]',1,None,'not_arrived',False,'2023-02-28 10:43:54.373211+09:00','2023-02-28 10:43:54.373211+09:00',None,None,None,None,8078704
71108,3,46572,65539,None,'2023-03-02 00:00:00+09:00','2023-03-06 00:00:00+09:00',False,'15:00','11:00',None,None,23,None,'{'name': '【素泊】'}',None,'[{'date': '2023-03-01T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 6800}}, {'date': '2023-03-02T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 6800}}, {'date': '2023-03-03T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 7900}}, {'date': '2023-03-04T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 6800}}]',1,None,'cancelled',False,'2023-02-28 10:23:32.220539+09:00','2023-02-28 10:23:32.220539+09:00',None,None,None,None,7073688
71109,3,46572,65540,None,'2023-03-02 00:00:00+09:00','2023-03-06 00:00:00+09:00',False,'15:00','11:00',None,None,23,None,'{'name': '【素泊】'}',None,'[{'date': '2023-03-01T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 6800}}, {'date': '2023-03-02T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 6800}}, {'date': '2023-03-03T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 7900}}, {'date': '2023-03-04T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 6800}}]',1,None,'cancelled',False,'2023-02-28 10:23:32.220539+09:00','2023-02-28 10:23:32.220539+09:00',None,None,None,None,7073891
71110,3,50839,65541,None,'2022-12-11 00:00:00+09:00','2022-12-17 00:00:00+09:00',False,'21:00','11:00',None,307,23,None,'{'name': '【素泊】'}',None,'[{'date': '2022-12-10T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 8500}}, {'date': '2022-12-11T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 8600}}, {'date': '2022-12-12T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 9000}}, {'date': '2022-12-13T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 10100}}, {'date': '2022-12-14T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 10100}}, {'date': '2022-12-15T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 10100}}]',1,None,'checked_out',False,'2023-02-28 10:23:32.220539+09:00','2023-02-28 10:23:32.220539+09:00',None,None,None,None,7074094
71111,3,47948,65542,None,'2022-12-31 00:00:00+09:00','2023-01-01 00:00:00+09:00',False,'15:00','11:00',None,342,23,None,'{'name': '【素泊】'}',None,'[{'date': '2022-12-30T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 13000}}]',2,None,'checked_out',False,'2023-02-28 10:23:32.220539+09:00','2023-02-28 10:23:32.220539+09:00',None,None,None,None,7074291
71112,3,0,65542,None,'2022-12-31 00:00:00+09:00','2023-01-01 00:00:00+09:00',False,'15:00','11:00',None,343,23,None,'{'name': '【素泊】'}',None,'[{'date': '2022-12-30T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 13000}}]',2,None,'checked_out',False,'2023-02-28 10:23:32.220539+09:00','2023-02-28 10:23:32.220539+09:00',None,None,None,None,7074292
71113,3,48656,65543,None,'2022-11-29 00:00:00+09:00','2022-11-30 00:00:00+09:00',False,'21:00','11:00',None,308,23,None,'{'name': '【素泊】'}',None,'[{'date': '2022-11-28T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 7600}}]',1,None,'checked_out',False,'2023-02-28 10:23:32.220539+09:00','2023-02-28 10:23:32.220539+09:00',None,None,None,None,7074743
71114,3,45491,65544,None,'2022-12-08 00:00:00+09:00','2022-12-09 00:00:00+09:00',False,'15:00','11:00',None,343,23,None,'{'name': '【素泊】'}',None,'[{'date': '2022-12-07T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 10100}}]',1,None,'checked_out',False,'2023-02-28 10:23:32.220539+09:00','2023-02-28 10:23:32.220539+09:00',None,None,None,None,7074889
71115,3,48149,65545,None,'2023-01-09 00:00:00+09:00','2023-01-10 00:00:00+09:00',False,'21:30','11:00',None,351,26,38,'{'id': 38, 'name': '【素泊】NELLルームプラン'}',None,'[{'date': '2023-01-08T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 7500}}]',2,None,'checked_out',False,'2023-02-28 10:23:32.220539+09:00','2023-02-28 10:23:32.220539+09:00',None,None,None,None,7075492
71116,3,47620,65546,None,'2022-12-14 00:00:00+09:00','2022-12-16 00:00:00+09:00',False,'15:00','11:00',None,309,25,None,'{'name': '【素泊】'}',None,'[{'date': '2022-12-13T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 10200}}, {'date': '2022-12-14T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 10200}}]',1,None,'checked_out',False,'2023-02-28 10:23:32.220539+09:00','2023-02-28 10:23:32.220539+09:00',None,None,None,None,7075923
71117,3,48611,65547,None,'2023-01-07 00:00:00+09:00','2023-01-08 00:00:00+09:00',False,'21:00','11:00',None,324,25,None,'{'name': '【素泊】早割30'}',None,'[{'date': '2023-01-06T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 9120}}]',2,None,'checked_out',False,'2023-02-28 10:23:32.220539+09:00','2023-02-28 10:23:32.220539+09:00',None,None,None,None,7076462
74399,3,47667,68526,None,'2023-02-12 00:00:00+09:00','2023-02-14 00:00:00+09:00',False,'15:00','11:00',None,305,25,None,'{'name': '【素泊】'}',None,'[{'date': '2023-02-11T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 8252}}, {'date': '2023-02-12T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 9141}}]',1,None,'checked_out',False,'2023-02-28 10:43:54.373211+09:00','2023-02-28 10:43:54.373211+09:00',None,None,None,None,8079616
74400,3,49416,68527,None,'2023-04-22 00:00:00+09:00','2023-04-23 00:00:00+09:00',False,'15:00','11:00',None,318,24,34,'{'id': 34, 'name': '【素泊】早割30'}',None,'[{'date': '2023-04-21T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 14915}}]',1,None,'not_arrived',False,'2023-02-28 10:43:54.373211+09:00','2023-02-28 10:43:54.373211+09:00',None,None,None,None,8079796
75202,3,48421,69245,None,'2023-03-01 00:00:00+09:00','2023-03-02 00:00:00+09:00',False,'23:00','11:00',None,296,23,33,'{'id': 33, 'name': '【素泊】'}',None,'[{'date': '2023-02-28T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 11640}}]',1,None,'not_arrived',False,'2023-02-28 10:49:37.113407+09:00','2023-02-28 10:49:37.113407+09:00',None,None,None,None,8310091
71118,3,46532,65548,None,'2023-01-18 00:00:00+09:00','2023-01-25 00:00:00+09:00',False,'15:00','11:00',None,None,23,None,'{'name': '【素泊】'}',None,'[{'date': '2023-01-17T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 7300}}, {'date': '2023-01-18T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 7300}}, {'date': '2023-01-19T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 7300}}, {'date': '2023-01-20T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 9000}}, {'date': '2023-01-21T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 7300}}, {'date': '2023-01-22T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 7300}}, {'date': '2023-01-23T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 7300}}]',2,None,'cancelled',False,'2023-02-28 10:23:32.220539+09:00','2023-02-28 10:23:32.220539+09:00',None,None,None,None,7076818
71119,3,49933,65549,None,'2022-12-12 00:00:00+09:00','2022-12-16 00:00:00+09:00',False,'20:00','11:00',None,302,25,None,'{'name': '【素泊】'}',None,'[{'date': '2022-12-11T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 10200}}, {'date': '2022-12-12T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 10200}}, {'date': '2022-12-13T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 10200}}, {'date': '2022-12-14T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 10200}}]',1,None,'checked_out',False,'2023-02-28 10:23:32.220539+09:00','2023-02-28 10:23:32.220539+09:00',None,None,None,None,7077574
71120,3,48707,65550,None,'2023-01-12 00:00:00+09:00','2023-01-15 00:00:00+09:00',False,'15:30','11:00',None,320,25,None,'{'name': '【素泊】早割30'}',None,'[{'date': '2023-01-11T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 7220}}, {'date': '2023-01-12T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 7124}}, {'date': '2023-01-13T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 9594}}]',2,None,'checked_out',False,'2023-02-28 10:23:37.877012+09:00','2023-02-28 10:23:37.877012+09:00',None,None,None,None,7077579
71121,3,46739,65551,None,'2022-11-22 00:00:00+09:00','2022-11-23 00:00:00+09:00',False,'15:00','11:00',None,None,25,None,'{'name': '【素泊】'}',None,'[{'date': '2022-11-21T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 11200}}]',2,None,'cancelled',False,'2023-02-28 10:23:37.877012+09:00','2023-02-28 10:23:37.877012+09:00',None,None,None,None,7077671
71122,3,46739,65552,None,'2022-11-22 00:00:00+09:00','2022-11-23 00:00:00+09:00',False,'15:00','11:00',None,302,25,None,'{'name': '【素泊】'}',None,'[{'date': '2022-11-21T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 10200}}]',2,None,'checked_out',False,'2023-02-28 10:23:37.877012+09:00','2023-02-28 10:23:37.877012+09:00',None,None,None,None,7077763
71123,3,49398,65553,None,'2022-12-05 00:00:00+09:00','2022-12-06 00:00:00+09:00',False,'22:00','11:00',None,None,24,None,'{'name': '【素泊】'}',None,'[{'date': '2022-12-04T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 9700}}]',1,None,'cancelled',False,'2023-02-28 10:23:37.877012+09:00','2023-02-28 10:23:37.877012+09:00',None,None,None,None,7078422
71124,3,48544,65554,None,'2022-12-03 00:00:00+09:00','2022-12-04 00:00:00+09:00',False,'16:00','11:00',None,351,26,38,'{'id': 38, 'name': '【素泊】NELLルームプラン'}',None,'[{'date': '2022-12-02T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 7000}}]',2,None,'checked_out',False,'2023-02-28 10:23:37.877012+09:00','2023-02-28 10:23:37.877012+09:00',None,None,None,None,7078695
71125,3,47260,65555,None,'2023-02-10 00:00:00+09:00','2023-02-12 00:00:00+09:00',False,'15:00','11:00',None,299,25,None,'{'name': '【素泊】'}',None,'[{'date': '2023-02-09T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 7900}}, {'date': '2023-02-10T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 9300}}]',2,None,'checked_out',False,'2023-02-28 10:23:37.877012+09:00','2023-02-28 10:23:37.877012+09:00',None,None,None,None,7078835
71126,3,45510,65556,None,'2022-11-22 00:00:00+09:00','2022-11-23 00:00:00+09:00',False,'15:00','11:00',None,316,25,None,'{'name': '【素泊】'}',None,'[{'date': '2022-11-21T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 11200}}]',2,None,'checked_out',False,'2023-02-28 10:23:37.877012+09:00','2023-02-28 10:23:37.877012+09:00',None,None,None,None,7079325
71127,3,46705,65557,None,'2022-11-22 00:00:00+09:00','2022-11-23 00:00:00+09:00',False,'15:00','11:00',None,320,25,None,'{'name': '【素泊】'}',None,'[{'date': '2022-11-21T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 10200}}]',1,None,'checked_out',False,'2023-02-28 10:23:37.877012+09:00','2023-02-28 10:23:37.877012+09:00',None,None,None,None,7079326
71128,3,49041,65558,None,'2022-12-17 00:00:00+09:00','2022-12-18 00:00:00+09:00',False,'21:30','11:00',None,None,25,None,'{'name': '【素泊】'}',None,'[{'date': '2022-12-16T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 13100}}]',2,None,'cancelled',False,'2023-02-28 10:23:37.877012+09:00','2023-02-28 10:23:37.877012+09:00',None,None,None,None,7079328
71129,3,47978,65559,None,'2022-12-09 00:00:00+09:00','2022-12-10 00:00:00+09:00',False,'19:00','11:00',None,None,25,None,'{'name': '【素泊】'}',None,'[{'date': '2022-12-08T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 10200}}]',1,None,'cancelled',False,'2023-02-28 10:23:37.877012+09:00','2023-02-28 10:23:37.877012+09:00',None,None,None,None,7079882
71130,3,48104,65560,None,'2022-11-22 00:00:00+09:00','2022-11-23 00:00:00+09:00',False,'17:00','11:00',None,None,25,None,'{'name': '【素泊】'}',None,'[{'date': '2022-11-21T15:00:00.000Z', 'planTax': {'id': 58, 'name': '課税10%', 'type': 'tax1', 'isActive': True, 'inntoDataId': 17}, 'planRoomTypePricing': {'price': 11300}}]',2,None,'cancelled',False,'2023-02-28 10:23:37.877012+09:00','2023-02-28 10:23:37.877012+09:00',None,None,None,None,7080742
